,County,WRIA Number,Site,Lab Sample Number,Collect Date,Parameter,Dominance,loc_idx,geometry
332,Clark,28.0,Vancouver,L58456-1,07/30/2013,Anabaena: trichome regularly coiled,Present,286,POINT (-122.720457 45.679084)
333,Clark,28.0,Vancouver,L58456-1,07/30/2013,Aphanizomenon sp.,Subdominant,286,POINT (-122.720457 45.679084)
334,Clark,28.0,Vancouver,L58456-1,07/30/2013,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
335,Clark,28.0,Vancouver,L58456-1,07/30/2013,Cymbella sp.,Present,286,POINT (-122.720457 45.679084)
336,Clark,28.0,Vancouver,L58456-1,07/30/2013,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
337,Clark,28.0,Vancouver,L58456-1,07/30/2013,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
338,Clark,28.0,Vancouver,L54048-1,08/29/2011,Anabaena: trichome irregularly twisted,Dominant,286,POINT (-122.720457 45.679084)
339,Clark,28.0,Vancouver,L54048-1,08/29/2011,Anabaena: trichome regularly coiled,Present,286,POINT (-122.720457 45.679084)
340,Clark,28.0,Vancouver,L54048-1,08/29/2011,Anabaena: trichome straight,Present,286,POINT (-122.720457 45.679084)
341,Clark,28.0,Vancouver,L54048-1,08/29/2011,Anacystis sp.,Present,286,POINT (-122.720457 45.679084)
342,Clark,28.0,Vancouver,L54048-1,08/29/2011,Ankistrodesmus sp.,Present,286,POINT (-122.720457 45.679084)
343,Clark,28.0,Vancouver,L54048-1,08/29/2011,Aphanizomenon sp.,Subdominant,286,POINT (-122.720457 45.679084)
344,Clark,28.0,Vancouver,L54048-1,08/29/2011,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
345,Clark,28.0,Vancouver,L54048-1,08/29/2011,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
346,Clark,28.0,Vancouver,L54048-1,08/29/2011,Mallomonas sp.,Present,286,POINT (-122.720457 45.679084)
347,Clark,28.0,Vancouver,L54048-1,08/29/2011,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
348,Clark,28.0,Vancouver,L54048-1,08/29/2011,Scenedesmus sp.,Present,286,POINT (-122.720457 45.679084)
349,Clark,28.0,Vancouver,L54048-1,08/29/2011,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
350,Clark,28.0,Vancouver,L54048-1,08/29/2011,Synechococcus sp.,Present,286,POINT (-122.720457 45.679084)
351,Clark,28.0,Vancouver,L54048-1,08/29/2011,Undetermined Pennate Diatom,Present,286,POINT (-122.720457 45.679084)
352,Clark,28.0,Vancouver,L54018-1,08/22/2011,Anabaena: trichome irregularly twisted,Present,286,POINT (-122.720457 45.679084)
353,Clark,28.0,Vancouver,L54018-1,08/22/2011,Anabaena: trichome straight,Subdominant,286,POINT (-122.720457 45.679084)
354,Clark,28.0,Vancouver,L54018-1,08/22/2011,Ankistrodesmus sp.,Present,286,POINT (-122.720457 45.679084)
355,Clark,28.0,Vancouver,L54018-1,08/22/2011,Aphanizomenon sp.,Present,286,POINT (-122.720457 45.679084)
356,Clark,28.0,Vancouver,L54018-1,08/22/2011,Asterionella,Present,286,POINT (-122.720457 45.679084)
357,Clark,28.0,Vancouver,L54018-1,08/22/2011,Aulacoseira sp.,Dominant,286,POINT (-122.720457 45.679084)
358,Clark,28.0,Vancouver,L54018-1,08/22/2011,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
359,Clark,28.0,Vancouver,L54018-1,08/22/2011,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
360,Clark,28.0,Vancouver,L54018-1,08/22/2011,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
361,Clark,28.0,Vancouver,L54018-1,08/22/2011,Surirella sp.,Present,286,POINT (-122.720457 45.679084)
362,Clark,28.0,Vancouver,L54018-1,08/22/2011,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
363,Clark,28.0,Vancouver,L54018-1,08/22/2011,Undetermined Filament,Present,286,POINT (-122.720457 45.679084)
364,Clark,28.0,Vancouver,L54018-1,08/22/2011,Undetermined Pennate Diatom,Present,286,POINT (-122.720457 45.679084)
365,Clark,28.0,Vancouver,L54018-1,08/22/2011,Unicellular Green 4-7 microns,Present,286,POINT (-122.720457 45.679084)
366,Clark,28.0,Vancouver,L53887-1,08/08/2011,Actinastrum sp.,Present,286,POINT (-122.720457 45.679084)
367,Clark,28.0,Vancouver,L53887-1,08/08/2011,Anabaena: trichome irregularly twisted,Present,286,POINT (-122.720457 45.679084)
368,Clark,28.0,Vancouver,L53887-1,08/08/2011,Ankistrodesmus sp.,Present,286,POINT (-122.720457 45.679084)
369,Clark,28.0,Vancouver,L53887-1,08/08/2011,Aphanizomenon sp.,Dominant,286,POINT (-122.720457 45.679084)
370,Clark,28.0,Vancouver,L53887-1,08/08/2011,Aulacoseira sp.,Subdominant,286,POINT (-122.720457 45.679084)
371,Clark,28.0,Vancouver,L53887-1,08/08/2011,Closterium sp.,Present,286,POINT (-122.720457 45.679084)
372,Clark,28.0,Vancouver,L53887-1,08/08/2011,Fragilaria sp.,Present,286,POINT (-122.720457 45.679084)
373,Clark,28.0,Vancouver,L53887-1,08/08/2011,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
374,Clark,28.0,Vancouver,L53887-1,08/08/2011,Spirogyra sp.,Present,286,POINT (-122.720457 45.679084)
375,Clark,28.0,Vancouver,L53887-1,08/08/2011,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
376,Clark,28.0,Vancouver,L53887-1,08/08/2011,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
377,Clark,28.0,Vancouver,L53887-1,08/08/2011,Tabellaria sp.,Present,286,POINT (-122.720457 45.679084)
378,Clark,28.0,Vancouver,L53887-1,08/08/2011,Undetermined Pennate Diatom,Present,286,POINT (-122.720457 45.679084)
379,Clark,28.0,Vancouver,L53756-1,07/25/2011,Actinastrum sp.,Present,286,POINT (-122.720457 45.679084)
380,Clark,28.0,Vancouver,L53756-1,07/25/2011,Anacystis sp.,Present,286,POINT (-122.720457 45.679084)
381,Clark,28.0,Vancouver,L53756-1,07/25/2011,Asterionella,Present,286,POINT (-122.720457 45.679084)
382,Clark,28.0,Vancouver,L53756-1,07/25/2011,Aulacoseira sp.,Dominant,286,POINT (-122.720457 45.679084)
383,Clark,28.0,Vancouver,L53756-1,07/25/2011,Ceratium sp.,Present,286,POINT (-122.720457 45.679084)
384,Clark,28.0,Vancouver,L53756-1,07/25/2011,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
385,Clark,28.0,Vancouver,L53756-1,07/25/2011,Cyclotella sp.,Present,286,POINT (-122.720457 45.679084)
386,Clark,28.0,Vancouver,L53756-1,07/25/2011,Dinobryon sp.,Present,286,POINT (-122.720457 45.679084)
387,Clark,28.0,Vancouver,L53756-1,07/25/2011,Euglena sp.,Present,286,POINT (-122.720457 45.679084)
388,Clark,28.0,Vancouver,L53756-1,07/25/2011,Fragilaria sp.,Present,286,POINT (-122.720457 45.679084)
389,Clark,28.0,Vancouver,L53756-1,07/25/2011,Gyrosigma sp.,Present,286,POINT (-122.720457 45.679084)
390,Clark,28.0,Vancouver,L53756-1,07/25/2011,Kirchneriella sp.,Present,286,POINT (-122.720457 45.679084)
391,Clark,28.0,Vancouver,L53756-1,07/25/2011,Navicula sp.,Present,286,POINT (-122.720457 45.679084)
392,Clark,28.0,Vancouver,L53756-1,07/25/2011,Scenedesmus sp.,Present,286,POINT (-122.720457 45.679084)
393,Clark,28.0,Vancouver,L53756-1,07/25/2011,Stephanodiscus sp.,Subdominant,286,POINT (-122.720457 45.679084)
394,Clark,28.0,Vancouver,L53756-1,07/25/2011,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
395,Clark,28.0,Vancouver,L53756-1,07/25/2011,Trachelomonas sp.,Present,286,POINT (-122.720457 45.679084)
396,Clark,28.0,Vancouver,L53756-1,07/25/2011,Undetermined Filament,Present,286,POINT (-122.720457 45.679084)
397,Clark,28.0,Vancouver,L53756-1,07/25/2011,Undetermined Pennate Diatom,Present,286,POINT (-122.720457 45.679084)
398,Clark,28.0,Vancouver,L53660-1,07/11/2011,Anabaena: trichome irregularly twisted,Dominant,286,POINT (-122.720457 45.679084)
399,Clark,28.0,Vancouver,L53660-1,07/11/2011,Anabaena: trichome straight,Present,286,POINT (-122.720457 45.679084)
400,Clark,28.0,Vancouver,L53660-1,07/11/2011,Aphanizomenon sp.,Subdominant,286,POINT (-122.720457 45.679084)
401,Clark,28.0,Vancouver,L53660-1,07/11/2011,Asterionella,Present,286,POINT (-122.720457 45.679084)
402,Clark,28.0,Vancouver,L53660-1,07/11/2011,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
403,Clark,28.0,Vancouver,L53660-1,07/11/2011,Botryococcus sp.,Present,286,POINT (-122.720457 45.679084)
404,Clark,28.0,Vancouver,L53660-1,07/11/2011,Ceratium sp.,Present,286,POINT (-122.720457 45.679084)
405,Clark,28.0,Vancouver,L53660-1,07/11/2011,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
406,Clark,28.0,Vancouver,L53660-1,07/11/2011,Dinobryon sp.,Present,286,POINT (-122.720457 45.679084)
407,Clark,28.0,Vancouver,L53660-1,07/11/2011,Fragilaria sp.,Present,286,POINT (-122.720457 45.679084)
408,Clark,28.0,Vancouver,L53660-1,07/11/2011,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
409,Clark,28.0,Vancouver,L53660-1,07/11/2011,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
410,Clark,28.0,Vancouver,L53660-1,07/11/2011,Tabellaria sp.,Present,286,POINT (-122.720457 45.679084)
411,Clark,28.0,Vancouver,L53660-1,07/11/2011,Unicellular Green 8-10 microns,Present,286,POINT (-122.720457 45.679084)
412,Clark,28.0,Vancouver,L53539-1,06/27/2011,Anabaena: trichome irregularly twisted,Present,286,POINT (-122.720457 45.679084)
413,Clark,28.0,Vancouver,L53539-1,06/27/2011,Anabaena: trichome regularly coiled,Present,286,POINT (-122.720457 45.679084)
414,Clark,28.0,Vancouver,L53539-1,06/27/2011,Aphanizomenon sp.,Subdominant,286,POINT (-122.720457 45.679084)
415,Clark,28.0,Vancouver,L53539-1,06/27/2011,Asterionella,Present,286,POINT (-122.720457 45.679084)
416,Clark,28.0,Vancouver,L53539-1,06/27/2011,Aulacoseira sp.,Dominant,286,POINT (-122.720457 45.679084)
417,Clark,28.0,Vancouver,L53539-1,06/27/2011,Botryococcus sp.,Present,286,POINT (-122.720457 45.679084)
418,Clark,28.0,Vancouver,L53539-1,06/27/2011,Ceratium sp.,Present,286,POINT (-122.720457 45.679084)
419,Clark,28.0,Vancouver,L53539-1,06/27/2011,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
420,Clark,28.0,Vancouver,L53539-1,06/27/2011,Dinobryon sp.,Present,286,POINT (-122.720457 45.679084)
421,Clark,28.0,Vancouver,L53539-1,06/27/2011,Fragilaria sp.,Present,286,POINT (-122.720457 45.679084)
422,Clark,28.0,Vancouver,L53539-1,06/27/2011,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
423,Clark,28.0,Vancouver,L53539-1,06/27/2011,Peridinium sp.,Present,286,POINT (-122.720457 45.679084)
424,Clark,28.0,Vancouver,L53539-1,06/27/2011,Sphaerocystis sp.,Present,286,POINT (-122.720457 45.679084)
425,Clark,28.0,Vancouver,L53539-1,06/27/2011,Staurastrum sp.,Present,286,POINT (-122.720457 45.679084)
426,Clark,28.0,Vancouver,L53539-1,06/27/2011,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
427,Clark,28.0,Vancouver,L53539-1,06/27/2011,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
428,Clark,28.0,Vancouver,L53539-1,06/27/2011,Trachelomonas sp.,Present,286,POINT (-122.720457 45.679084)
429,Clark,28.0,Vancouver,L53539-1,06/27/2011,Undetermined Pennate Diatom,Present,286,POINT (-122.720457 45.679084)
430,Clark,28.0,Vancouver,L53500-1,06/20/2011,Anabaena: trichome irregularly twisted,Dominant,286,POINT (-122.720457 45.679084)
431,Clark,28.0,Vancouver,L53500-1,06/20/2011,Anabaena: trichome regularly coiled,Present,286,POINT (-122.720457 45.679084)
432,Clark,28.0,Vancouver,L53500-1,06/20/2011,Aphanizomenon sp.,Subdominant,286,POINT (-122.720457 45.679084)
433,Clark,28.0,Vancouver,L53500-1,06/20/2011,Asterionella,Present,286,POINT (-122.720457 45.679084)
434,Clark,28.0,Vancouver,L53500-1,06/20/2011,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
435,Clark,28.0,Vancouver,L53500-1,06/20/2011,Botryococcus sp.,Present,286,POINT (-122.720457 45.679084)
436,Clark,28.0,Vancouver,L53500-1,06/20/2011,Ceratium sp.,Present,286,POINT (-122.720457 45.679084)
437,Clark,28.0,Vancouver,L53500-1,06/20/2011,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
438,Clark,28.0,Vancouver,L53500-1,06/20/2011,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
439,Clark,28.0,Vancouver,L53500-1,06/20/2011,Trachelomonas sp.,Present,286,POINT (-122.720457 45.679084)
440,Clark,28.0,Vancouver,L53500-1,06/20/2011,Unicellular Green 1-3 microns,Present,286,POINT (-122.720457 45.679084)
441,Clark,28.0,Vancouver,L51554-1,08/16/2010,Arthrospira sp.,Subdominant,286,POINT (-122.720457 45.679084)
442,Clark,28.0,Vancouver,L51554-1,08/16/2010,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
443,Clark,28.0,Vancouver,L51554-1,08/16/2010,Ceratium sp.,Present,286,POINT (-122.720457 45.679084)
444,Clark,28.0,Vancouver,L51554-1,08/16/2010,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
445,Clark,28.0,Vancouver,L51554-1,08/16/2010,Stephanodiscus sp.,Dominant,286,POINT (-122.720457 45.679084)
446,Clark,28.0,Vancouver,L51554-1,08/16/2010,Undetermined Pennate Diatom,Present,286,POINT (-122.720457 45.679084)
447,Clark,28.0,Vancouver,L51492-1,08/09/2010,Anabaena: trichome irregularly twisted,Present,286,POINT (-122.720457 45.679084)
448,Clark,28.0,Vancouver,L51492-1,08/09/2010,Anabaena: trichome regularly coiled,Present,286,POINT (-122.720457 45.679084)
449,Clark,28.0,Vancouver,L51492-1,08/09/2010,Aphanizomenon sp.,Subdominant,286,POINT (-122.720457 45.679084)
450,Clark,28.0,Vancouver,L51492-1,08/09/2010,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
451,Clark,28.0,Vancouver,L51492-1,08/09/2010,Chroococcus sp.,Present,286,POINT (-122.720457 45.679084)
452,Clark,28.0,Vancouver,L51492-1,08/09/2010,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
453,Clark,28.0,Vancouver,L51492-1,08/09/2010,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
454,Clark,28.0,Vancouver,L51492-1,08/09/2010,Scenedesmus sp.,Present,286,POINT (-122.720457 45.679084)
455,Clark,28.0,Vancouver,L51492-1,08/09/2010,Spirulina sp.,Present,286,POINT (-122.720457 45.679084)
456,Clark,28.0,Vancouver,L51492-1,08/09/2010,Stephanodiscus sp.,Dominant,286,POINT (-122.720457 45.679084)
457,Clark,28.0,Vancouver,L51492-1,08/09/2010,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
458,Clark,28.0,Vancouver,L51492-1,08/09/2010,Woronichinia sp.,Present,286,POINT (-122.720457 45.679084)
459,Clark,28.0,Vancouver,L51413-1,08/03/2010,Anabaena: trichome irregularly twisted,Present,286,POINT (-122.720457 45.679084)
460,Clark,28.0,Vancouver,L51413-1,08/03/2010,Anabaena: trichome regularly coiled,Present,286,POINT (-122.720457 45.679084)
461,Clark,28.0,Vancouver,L51413-1,08/03/2010,Aphanizomenon sp.,Present,286,POINT (-122.720457 45.679084)
462,Clark,28.0,Vancouver,L51413-1,08/03/2010,Arthrospira sp.,Dominant,286,POINT (-122.720457 45.679084)
463,Clark,28.0,Vancouver,L51413-1,08/03/2010,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
464,Clark,28.0,Vancouver,L51413-1,08/03/2010,Gyrosigma sp.,Present,286,POINT (-122.720457 45.679084)
465,Clark,28.0,Vancouver,L51413-1,08/03/2010,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
466,Clark,28.0,Vancouver,L51413-1,08/03/2010,Stephanodiscus sp.,Subdominant,286,POINT (-122.720457 45.679084)
467,Clark,28.0,Vancouver,L51413-1,08/03/2010,Surirella sp.,Present,286,POINT (-122.720457 45.679084)
468,Clark,28.0,Vancouver,L51413-1,08/03/2010,Undetermined Pennate Diatom,Present,286,POINT (-122.720457 45.679084)
469,Clark,28.0,Vancouver,L49035-1,09/08/2009,Anabaena: trichome irregularly twisted,Present,286,POINT (-122.720457 45.679084)
470,Clark,28.0,Vancouver,L49035-1,09/08/2009,Anabaena: trichome regularly coiled,Subdominant,286,POINT (-122.720457 45.679084)
471,Clark,28.0,Vancouver,L49035-1,09/08/2009,Aphanizomenon sp.,Dominant,286,POINT (-122.720457 45.679084)
472,Clark,28.0,Vancouver,L49035-1,09/08/2009,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
473,Clark,28.0,Vancouver,L49035-1,09/08/2009,Dictyosphaerium sp.,Present,286,POINT (-122.720457 45.679084)
474,Clark,28.0,Vancouver,L49035-1,09/08/2009,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
475,Clark,28.0,Vancouver,L49035-1,09/08/2009,Scenedesmus sp.,Present,286,POINT (-122.720457 45.679084)
476,Clark,28.0,Vancouver,L49035-1,09/08/2009,Schroederia sp.,Present,286,POINT (-122.720457 45.679084)
477,Clark,28.0,Vancouver,L49035-1,09/08/2009,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
478,Clark,28.0,Vancouver,L49035-1,09/08/2009,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
479,Clark,28.0,Vancouver,L49035-1,09/08/2009,Unicellular Green 1-3 microns,Present,286,POINT (-122.720457 45.679084)
480,Clark,28.0,Vancouver,L49035-1,09/08/2009,Unidentified Diatom,Present,286,POINT (-122.720457 45.679084)
481,Clark,28.0,Vancouver,L48931-1,08/24/2009,Actinastrum sp.,Present,286,POINT (-122.720457 45.679084)
482,Clark,28.0,Vancouver,L48931-1,08/24/2009,Anabaena: trichome irregularly twisted,Subdominant,286,POINT (-122.720457 45.679084)
483,Clark,28.0,Vancouver,L48931-1,08/24/2009,Anabaena: trichome regularly coiled,Present,286,POINT (-122.720457 45.679084)
484,Clark,28.0,Vancouver,L48931-1,08/24/2009,Anabaena: trichome straight,Present,286,POINT (-122.720457 45.679084)
485,Clark,28.0,Vancouver,L48931-1,08/24/2009,Anacystis sp.,Present,286,POINT (-122.720457 45.679084)
486,Clark,28.0,Vancouver,L48931-1,08/24/2009,Aphanizomenon sp.,Dominant,286,POINT (-122.720457 45.679084)
487,Clark,28.0,Vancouver,L48931-1,08/24/2009,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
488,Clark,28.0,Vancouver,L48931-1,08/24/2009,Cocconeis sp.,Present,286,POINT (-122.720457 45.679084)
489,Clark,28.0,Vancouver,L48931-1,08/24/2009,Cosmarium sp.,Present,286,POINT (-122.720457 45.679084)
490,Clark,28.0,Vancouver,L48931-1,08/24/2009,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
491,Clark,28.0,Vancouver,L48931-1,08/24/2009,Euglena sp.,Present,286,POINT (-122.720457 45.679084)
492,Clark,28.0,Vancouver,L48931-1,08/24/2009,Fragilaria sp.,Present,286,POINT (-122.720457 45.679084)
493,Clark,28.0,Vancouver,L48931-1,08/24/2009,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
494,Clark,28.0,Vancouver,L48931-1,08/24/2009,Scenedesmus sp.,Present,286,POINT (-122.720457 45.679084)
495,Clark,28.0,Vancouver,L48931-1,08/24/2009,Spirulina sp.,Present,286,POINT (-122.720457 45.679084)
496,Clark,28.0,Vancouver,L48931-1,08/24/2009,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
497,Clark,28.0,Vancouver,L48931-1,08/24/2009,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
498,Clark,28.0,Vancouver,L48931-1,08/24/2009,Undetermined Filament,Present,286,POINT (-122.720457 45.679084)
499,Clark,28.0,Vancouver,L48931-1,08/24/2009,Unicellular Green 1-3 microns,Present,286,POINT (-122.720457 45.679084)
500,Clark,28.0,Vancouver,L48931-1,08/24/2009,Unicellular Green 4-7 microns,Present,286,POINT (-122.720457 45.679084)
501,Clark,28.0,Vancouver,L48931-1,08/24/2009,Unidentified Diatom,Present,286,POINT (-122.720457 45.679084)
502,Clark,28.0,Vancouver,L48931-1,08/24/2009,Woronichinia sp.,Present,286,POINT (-122.720457 45.679084)
503,Clark,28.0,Vancouver,L48883-1,08/17/2009,Actinastrum sp.,Present,286,POINT (-122.720457 45.679084)
504,Clark,28.0,Vancouver,L48883-1,08/17/2009,Anabaena: trichome regularly coiled,Subdominant,286,POINT (-122.720457 45.679084)
505,Clark,28.0,Vancouver,L48883-1,08/17/2009,Anabaena: trichome straight,Present,286,POINT (-122.720457 45.679084)
506,Clark,28.0,Vancouver,L48883-1,08/17/2009,Anacystis sp.,Present,286,POINT (-122.720457 45.679084)
507,Clark,28.0,Vancouver,L48883-1,08/17/2009,Ankistrodesmus sp.,Present,286,POINT (-122.720457 45.679084)
508,Clark,28.0,Vancouver,L48883-1,08/17/2009,Aphanizomenon sp.,Dominant,286,POINT (-122.720457 45.679084)
509,Clark,28.0,Vancouver,L48883-1,08/17/2009,Asterionella,Present,286,POINT (-122.720457 45.679084)
510,Clark,28.0,Vancouver,L48883-1,08/17/2009,Aulacoseira sp.,Present,286,POINT (-122.720457 45.679084)
511,Clark,28.0,Vancouver,L48883-1,08/17/2009,Caloneis sp.,Present,286,POINT (-122.720457 45.679084)
512,Clark,28.0,Vancouver,L48883-1,08/17/2009,Coelastrum sp.,Present,286,POINT (-122.720457 45.679084)
513,Clark,28.0,Vancouver,L48883-1,08/17/2009,Cosmarium sp.,Present,286,POINT (-122.720457 45.679084)
514,Clark,28.0,Vancouver,L48883-1,08/17/2009,Cryptomonas sp.,Present,286,POINT (-122.720457 45.679084)
515,Clark,28.0,Vancouver,L48883-1,08/17/2009,Dictyosphaerium sp.,Present,286,POINT (-122.720457 45.679084)
516,Clark,28.0,Vancouver,L48883-1,08/17/2009,Fragilaria sp.,Present,286,POINT (-122.720457 45.679084)
517,Clark,28.0,Vancouver,L48883-1,08/17/2009,Oocystis sp.,Present,286,POINT (-122.720457 45.679084)
518,Clark,28.0,Vancouver,L48883-1,08/17/2009,Oscillatoria sp.,Present,286,POINT (-122.720457 45.679084)
519,Clark,28.0,Vancouver,L48883-1,08/17/2009,Pediastrum sp.,Present,286,POINT (-122.720457 45.679084)
520,Clark,28.0,Vancouver,L48883-1,08/17/2009,Scenedesmus sp.,Present,286,POINT (-122.720457 45.679084)
521,Clark,28.0,Vancouver,L48883-1,08/17/2009,Schroederia sp.,Present,286,POINT (-122.720457 45.679084)
522,Clark,28.0,Vancouver,L48883-1,08/17/2009,Stephanodiscus sp.,Present,286,POINT (-122.720457 45.679084)
523,Clark,28.0,Vancouver,L48883-1,08/17/2009,Synedra sp.,Present,286,POINT (-122.720457 45.679084)
524,Clark,28.0,Vancouver,L48883-1,08/17/2009,Undetermined Filament,Present,286,POINT (-122.720457 45.679084)
525,Clark,28.0,Vancouver,L48791-1,08/10/2009,Anabaena: trichome irregularly twisted,Present,286,POINT (-122.720457 45.679084)
526,Clark,28.0,Vancouver,L48791-1,08/10/2009,Anabaena: trichome regularly coiled,Dominant,286,POINT (-122.720457 45.679084)
527,Clark,28.0,Vancouver,L48791-1,08/10/2009,Anabaena: trichome straight,Present,286,POINT (-122.720457 45.679084)
528,Clark,28.0,Vancouver,L48791-1,08/10/2009,Aphanizomenon sp.,Subdominant,286,POINT (-122.720457 45.679084)
